Title,Worldwide,Budget,MPAA,Domestic Distributor,Domestic Opening,Genres
tt0101414,424967620.0,25000000.0,,Walt Disney Studios Motion Pictures,162146.0,"Animation,Family,Fantasy,Musical,Romance"
tt0790724,218340595.0,60000000.0,PG-13,Paramount Pictures,15210156.0,"Action,Thriller"
tt1615065,82966152.0,45000000.0,R,Universal Pictures,16016910.0,"Action,Crime,Drama,Thriller"
tt1412386,136836272.0,10000000.0,PG-13,Fox Searchlight Pictures,737051.0,"Comedy,Drama,Romance"
tt1748122,68264022.0,16000000.0,PG-13,Focus Features,522996.0,"Comedy,Drama,Romance"
tt1615918,342695435.0,75000000.0,G,Twentieth Century Fox,23244744.0,"Adventure,Animation,Comedy,Family,Fantasy,Music,Musical"
tt0383010,54819301.0,30000000.0,PG,Twentieth Century Fox,17010125.0,"Comedy,Family"
tt1033575,177243185.0,,R,Fox Searchlight Pictures,1190096.0,"Comedy,Drama"
tt1648179,73100172.0,,PG,Sony Pictures Entertainment (SPE),11816596.0,"Action,Comedy,Sport"
tt1568911,177584879.0,66000000.0,PG-13,Walt Disney Studios Motion Pictures,7515402.0,"Action,Adventure,Drama,History,War"
tt1234719,50950296.0,65000000.0,PG-13,FilmDistrict,14276668.0,"Action,Drama"
tt0120915,1027082707.0,115000000.0,PG,Twentieth Century Fox,64820970.0,"Action,Adventure,Fantasy,Sci-Fi"
tt1855325,240159255.0,65000000.0,R,Screen Gems,21052227.0,"Action,Horror,Sci-Fi,Thriller"
tt1259521,70055998.0,,R,Lionsgate,14743614.0,"Horror,Mystery,Thriller"
tt1586265,84384002.0,40000000.0,PG-13,Lionsgate,10547068.0,"Comedy,Drama,Romance"
tt0266543,940352645.0,94000000.0,,Walt Disney Studios Motion Pictures,70251710.0,"Adventure,Animation,Comedy,Family"
tt1855199,55078146.0,7000000.0,R,Open Road Films (II),13152683.0,"Action,Crime,Drama,Thriller"
tt1655442,133432856.0,15000000.0,PG-13,The Weinstein Company,204878.0,"Comedy,Drama,Romance"
tt1758830,88215156.0,35000000.0,R,Universal Pictures,11579175.0,"Comedy,Romance"
tt1389137,120081841.0,,PG,Twentieth Century Fox,9360434.0,"Comedy,Drama,Family"
tt1336608,59418613.0,75000000.0,PG-13,Warner Bros.,14437269.0,"Comedy,Drama,Musical,Romance"
tt1611224,116471580.0,69000000.0,R,Twentieth Century Fox,16306974.0,"Action,Fantasy,Horror"
tt1212450,55404207.0,,R,The Weinstein Company,10001982.0,"Biography,Crime,Drama"
tt1232200,57719093.0,70000000.0,R,Sony Pictures Entertainment (SPE),13453714.0,Comedy
tt2083383,48963137.0,,PG-13,Warner Bros.,12162040.0,"Drama,Sport"
tt1298649,68267862.0,68000000.0,R,Twentieth Century Fox,12750297.0,"Comedy,Sci-Fi"
tt1800741,140470746.0,33000000.0,PG-13,Lionsgate,11731708.0,"Drama,Music,Romance"
tt1885265,35579177.0,,PG-13,Lionsgate,15583924.0,"Comedy,Drama,Romance"
tt1142977,81493846.0,39000000.0,PG,Walt Disney Studios Motion Pictures,11412213.0,"Animation,Comedy,Drama,Family,Horror,Sci-Fi,Thriller"
tt1047540,119772232.0,25000000.0,PG,Twentieth Century Fox,14554053.0,"Comedy,Family"
tt0983193,373993951.0,,PG,Paramount Pictures,9720993.0,"Action,Adventure,Animation,Family,Mystery"
tt2247692,33449086.0,,PG,Rocky Mountain Pictures,31610.0,Documentary
tt1582507,44287131.0,10000000.0,PG-13,Relativity Media,12287234.0,"Drama,Horror,Thriller"
tt0477302,55247881.0,,PG-13,Warner Bros.,72348.0,"Adventure,Drama,Mystery"
tt1430626,123054041.0,55000000.0,PG,Sony Pictures Entertainment (SPE),11137734.0,"Adventure,Animation,Comedy,Family,Fantasy"
tt1710396,31158113.0,,PG-13,Warner Bros.,11225190.0,"Comedy,Drama,Music"
tt1007029,115890699.0,,PG-13,The Weinstein Company,220409.0,"Biography,Drama"
tt1222815,34823764.0,,G,Walt Disney Studios Motion Pictures,10673748.0,"Documentary,Family"
tt1195478,54169363.0,30000000.0,R,Universal Pictures,10610060.0,"Comedy,Romance"
tt1045658,236412453.0,21000000.0,R,The Weinstein Company,443003.0,"Comedy,Drama,Romance"
tt1371111,130516424.0,,R,Warner Bros.,9612247.0,"Action,Drama,Mystery,Sci-Fi"
tt1598828,38084162.0,40000000.0,PG-13,Lionsgate,11515790.0,"Action,Comedy,Crime,Thriller"
tt1712170,34618867.0,35000000.0,PG-13,Lionsgate,11396768.0,"Action,Crime,Mystery,Thriller"
tt2215719,32726956.0,12000000.0,PG,Paramount Pictures,7138266.0,"Documentary,Music"
tt0970179,185770310.0,,PG,Paramount Pictures,11364505.0,"Adventure,Drama,Family,Fantasy,Mystery"
tt1876451,24637800.0,14000000.0,PG-13,TriStar Pictures,11643342.0,"Drama,Music"
tt1694020,41863726.0,40000000.0,PG-13,Paramount Pictures,5290629.0,"Comedy,Drama"
tt1340800,81515369.0,,R,Focus Features,310562.0,"Drama,Mystery,Thriller"
tt1547234,31083599.0,35000000.0,PG-13,Sony Pictures Entertainment (SPE),6030164.0,"Action,Crime,Thriller"
tt1430615,24740061.0,40000000.0,PG,Universal Pictures,7760205.0,"Biography,Drama,Family,Romance"
tt0198781,579707738.0,115000000.0,G,Walt Disney Studios Motion Pictures,62577067.0,"Adventure,Animation,Comedy,Family,Fantasy"
tt1568921,149411550.0,,,Walt Disney Studios Motion Pictures,6446395.0,"Adventure,Animation,Drama,Family,Fantasy"
tt1506999,34513760.0,23000000.0,R,Relativity Media,8425370.0,"Action,Drama,Thriller"
tt1568338,47636031.0,42000000.0,PG-13,Lionsgate,8001932.0,"Action,Crime,Thriller"
tt0763831,22044277.0,40000000.0,PG-13,DreamWorks,6176280.0,"Comedy,Drama"
tt1991245,38390020.0,,R,Warner Bros.,7955307.0,"Horror,Mystery,Thriller"
tt0938330,55362705.0,20000000.0,R,Open Road Films (II),8023036.0,"Horror,Mystery,Thriller"
tt1655460,23812816.0,,R,Universal Pictures,6526650.0,"Comedy,Romance"
tt1659337,33384127.0,,PG-13,Lionsgate,228359.0,"Drama,Romance"
tt1656190,41564670.0,,R,Lionsgate,7892539.0,"Action,Crime,Thriller"
tt1859650,73244881.0,,R,Sony Pictures Classics,361359.0,"Comedy,Music,Romance"
tt1486192,29699345.0,26000000.0,R,Relativity Media,7289642.0,"Crime,Mystery,Thriller"
tt1560747,28258060.0,,R,The Weinstein Company,736311.0,Drama
tt1258972,20546518.0,15000000.0,R,Universal Pictures,7910980.0,Action
tt1931533,32226382.0,15000000.0,R,CBS Films,4174915.0,"Comedy,Crime"
tt1764234,37930465.0,15000000.0,R,The Weinstein Company,6812900.0,"Crime,Drama,Thriller"
tt1592525,32948113.0,20000000.0,PG-13,FilmDistrict,6231836.0,"Action,Sci-Fi,Thriller"
tt2097307,16816647.0,2000000.0,R,Open Road Films (II),4526222.0,"Action,Adventure,Comedy"
tt1343727,41037742.0,50000000.0,R,Lionsgate,6278491.0,"Action,Crime,Sci-Fi"
tt1767382,16527747.0,,R,Open Road Films (II),6661234.0,"Drama,Horror,Mystery,Thriller"
tt1540128,30962335.0,,PG-13,FilmDistrict,5750288.0,"Comedy,Romance,Sport"
tt1716777,12558931.0,16000000.0,PG-13,Walt Disney Studios Motion Pictures,4255423.0,"Comedy,Drama"
tt1838544,19767535.0,,PG-13,Lionsgate,4770360.0,"Action,Adventure,Mystery,Thriller"
tt1840417,15950164.0,6000000.0,PG-13,CBS Films,4750894.0,"Drama,Mystery,Romance,Thriller"
tt2125435,21107746.0,,PG-13,Fox Searchlight Pictures,169702.0,"Adventure,Drama,Fantasy"
tt1781769,68929150.0,,R,Focus Features,320690.0,"Drama,Romance"
tt2073128,23695388.0,,G,Warner Bros.,270228.0,"Documentary,Short"
tt1598822,142044638.0,56000000.0,PG-13,Warner Bros.,13019180.0,"Comedy,Romance"
tt1675434,426588510.0,,R,The Weinstein Company,103507.0,"Biography,Comedy,Drama"
tt1093357,64626786.0,30000000.0,PG-13,Summit Entertainment,2993519.0,"Action,Adventure,Horror,Sci-Fi,Thriller"
tt1663143,11417362.0,14000000.0,PG-13,Paramount Pictures,4101017.0,"Adventure,Comedy"
tt1704573,10173061.0,,PG-13,Millennium Entertainment,85805.0,"Biography,Comedy,Crime,Drama"
tt1441952,34564651.0,,PG-13,CBS Films,225894.0,"Comedy,Drama,Romance"
tt1792647,34153101.0,,PG,Paramount Pictures,2162993.0,Fantasy
tt1764183,35485056.0,,R,Roadside Attractions,2002165.0,"Drama,Thriller"
tt1720616,13041254.0,,R,Roadside Attractions,2019083.0,"Comedy,Drama,Romance"
tt1307068,11681781.0,10000000.0,R,Focus Features,3822803.0,"Adventure,Comedy,Drama,Romance,Sci-Fi"
tt1832382,22926076.0,,PG-13,Sony Pictures Classics,59481.0,Drama
tt1748227,9929706.0,,R,LD Entertainment,3104269.0,"Horror,Thriller"
tt1204342,165184237.0,45000000.0,PG,Walt Disney Studios Motion Pictures,29239026.0,"Adventure,Comedy,Family,Musical"
tt1680059,41644475.0,,,Warner Bros.,871478.0,"Adventure,Documentary,Short"
tt1324999,712205856.0,110000000.0,PG-13,Summit Entertainment,138122261.0,"Adventure,Drama,Fantasy,Romance,Thriller"
tt1655420,35057696.0,,R,The Weinstein Company,1750507.0,"Biography,Drama"
tt1629757,7942116.0,20000000.0,PG,Twentieth Century Fox,2268274.0,"Biography,Drama,Sport"
tt1702425,8446952.0,,R,Lionsgate,2287239.0,"Comedy,Western"
tt1566501,10173682.0,,R,Arc Entertainment,1885608.0,"Drama,History,War,Western"
tt1866249,10656155.0,,R,Fox Searchlight Pictures,113467.0,"Biography,Comedy,Drama,Romance"
tt1870529,5378228.0,,PG,Twentieth Century Fox,2603370.0,Drama
tt1433813,74996938.0,,,Warner Bros.,413477.0,Documentary
tt1720182,5396618.0,,PG-13,Five & Two Pictures,102096.0,Drama
tt0975645,27039669.0,,PG-13,Fox Searchlight Pictures,287715.0,"Biography,Drama,Romance"
tt1625346,22939027.0,12000000.0,R,Paramount Pictures,310263.0,"Comedy,Drama"
tt1433822,11350665.0,17000000.0,PG-13,Warner Bros.,2841488.0,"Horror,Thriller"
tt1366344,34942188.0,25000000.0,R,Twentieth Century Fox,9851435.0,Comedy
tt1571222,30519436.0,,R,Sony Pictures Classics,167953.0,"Biography,Drama,Romance,Thriller"
tt1588334,4704757.0,,R,Paramount Vantage,855709.0,"Comedy,Drama"
tt1456635,6985158.0,,R,Magnolia Pictures,1232860.0,"Comedy,Drama,Sport"
tt1899353,9148519.0,,R,Sony Pictures Classics,213785.0,"Action,Thriller"
tt1862079,4424699.0,,R,FilmDistrict,97762.0,"Comedy,Drama,Romance"
tt0448694,554987477.0,130000000.0,PG,DreamWorks,34077439.0,"Adventure,Animation,Comedy,Family,Fantasy"
tt1682181,4411649.0,,PG-13,The Weinstein Company,116472.0,Documentary
tt1777610,10813862.0,,,National Geographic Entertainment,,Documentary
tt1366365,16863583.0,,PG-13,Lionsgate,1831588.0,"Action,Thriller"
tt1815852,4174269.0,,PG-13,Arc Entertainment,1183701.0,"Action,Comedy,Documentary"
tt1985017,3336053.0,,PG-13,Atlas Distribution Company,1751572.0,"Drama,Mystery,Sci-Fi"
tt2359137,3329674.0,,PG,Rocky Mountain Pictures,1708000.0,"Drama,War"
tt1440266,18705853.0,,PG,IFC Films,68012.0,"Documentary,Music"
tt1402488,159197038.0,,PG,Warner Bros.,21237068.0,"Adventure,Animation,Comedy,Family,Music,Musical,Romance"
tt1990314,4806423.0,,PG-13,The Samuel Goldwyn Company,35539.0,"Comedy,Crime,Drama,Sci-Fi"
tt0082971,389925971.0,18000000.0,PG,Paramount Pictures,8305823.0,"Action,Adventure"
tt1405365,3640975.0,,R,Sony Pictures Classics,107785.0,"Comedy,Drama,Romance"
tt2176013,6797958.0,,,Yash Raj Films,1283585.0,"Drama,Romance"
tt1602098,7532259.0,,R,Roadside Attractions,696088.0,"Drama,Romance"
tt2125608,9216552.0,,PG-13,Sony Pictures Classics,27459.0,"Biography,Documentary,Music"
tt1787988,5277766.0,,,Reliance Big Pictures,1638706.0,"Crime,Drama,Mystery,Thriller"
tt2082197,4490134.0,,,UTV Motion Pictures,1061713.0,"Comedy,Drama,Romance"
tt0045152,1865056.0,,G,Metro-Goldwyn-Mayer (MGM),,"Comedy,Musical,Romance"
tt0770802,4426444.0,,PG-13,Oscilloscope,76222.0,"Documentary,Music"
tt1817676,4709246.0,,PG-13,Lionsgate,1384078.0,"Comedy,Drama"
tt1772925,2692864.0,,PG,Magnolia Pictures,42035.0,Documentary
tt1839492,9368803.0,,R,Fox Searchlight Pictures,140822.0,"Comedy,Drama,Fantasy,Romance"
tt0810913,149673788.0,79000000.0,PG,Sony Pictures Entertainment (SPE),25003575.0,Comedy
tt1300854,1214811252.0,200000000.0,PG-13,Walt Disney Studios Motion Pictures,174144585.0,"Action,Adventure,Sci-Fi"
tt1951264,865011746.0,130000000.0,PG-13,Lionsgate,158074286.0,"Action,Drama,Mystery,Sci-Fi,Thriller"
tt1690953,970766005.0,76000000.0,PG,Universal Pictures,83517315.0,"Adventure,Animation,Comedy,Crime,Family,Sci-Fi"
tt0770828,668045518.0,225000000.0,PG-13,Warner Bros.,116619362.0,"Action,Adventure,Sci-Fi"
tt1453405,743559645.0,,G,Walt Disney Studios Motion Pictures,82429469.0,"Adventure,Animation,Comedy,Family,Fantasy"
tt2294629,1281508100.0,150000000.0,PG,Walt Disney Studios Motion Pictures,243390.0,"Adventure,Animation,Comedy,Family,Fantasy,Musical"
tt1454468,723192705.0,100000000.0,PG-13,Warner Bros.,55785112.0,"Action,Drama,Sci-Fi,Thriller"
tt1905041,788680968.0,160000000.0,PG-13,Universal Pictures,97375245.0,"Action,Adventure,Thriller"
tt1623205,493311825.0,215000000.0,PG,Walt Disney Studios Motion Pictures,79110453.0,"Adventure,Family,Fantasy"
tt1408101,467365246.0,190000000.0,PG-13,Paramount Pictures,70165559.0,"Action,Adventure,Sci-Fi"
tt1981115,644783140.0,170000000.0,PG-13,Walt Disney Studios Motion Pictures,85737841.0,"Action,Adventure,Fantasy"
tt0816711,540455876.0,190000000.0,PG-13,Paramount Pictures,66411834.0,"Action,Adventure,Horror,Sci-Fi"
tt1170358,959007513.0,,PG-13,Warner Bros.,73645197.0,"Adventure,Fantasy"
tt0481499,587235983.0,135000000.0,PG,Twentieth Century Fox,43639736.0,"Adventure,Animation,Comedy,Family,Fantasy"
tt2404463,229930771.0,43000000.0,R,Twentieth Century Fox,39115043.0,"Action,Comedy,Crime"
tt1723121,269994119.0,37000000.0,R,Warner Bros.,26419396.0,"Comedy,Crime"
tt1343092,353642274.0,105000000.0,PG-13,Warner Bros.,50085185.0,"Drama,Romance"
tt1457767,320290989.0,20000000.0,R,Warner Bros.,41855326.0,"Horror,Mystery,Thriller"
tt2024432,173965010.0,35000000.0,R,Universal Pictures,34551025.0,"Comedy,Crime,Drama"
tt2191701,246984278.0,80000000.0,PG-13,Sony Pictures Entertainment (SPE),41508572.0,Comedy
tt1430132,414828246.0,120000000.0,PG-13,Twentieth Century Fox,53113752.0,"Action,Sci-Fi"
tt1583421,375740705.0,130000000.0,PG-13,Paramount Pictures,40501814.0,"Action,Adventure,Sci-Fi,Thriller"
tt1670345,351723989.0,75000000.0,PG-13,Lionsgate,29350389.0,"Crime,Mystery,Thriller"
tt1985966,274325949.0,78000000.0,PG,Sony Pictures Entertainment (SPE),34017930.0,"Adventure,Animation,Comedy,Drama,Family,Fantasy,Sci-Fi"
tt1327773,177313795.0,30000000.0,PG-13,The Weinstein Company,24637312.0,"Biography,Drama"
tt1951261,362000072.0,103000000.0,R,Warner Bros.,41671198.0,"Comedy,Crime"
tt0848537,268426634.0,100000000.0,PG,Twentieth Century Fox,33531068.0,"Action,Adventure,Animation,Family,Fantasy,Mystery"
tt1535109,218791811.0,55000000.0,PG-13,Sony Pictures Entertainment (SPE),25718314.0,"Adventure,Biography,Crime,Drama,Thriller"
tt1045658,236412453.0,21000000.0,R,The Weinstein Company,443003.0,"Comedy,Drama,Romance"
tt1663662,411002906.0,190000000.0,PG-13,Warner Bros.,37285325.0,"Action,Adventure,Sci-Fi"
tt1245492,126041322.0,32000000.0,R,Sony Pictures Entertainment (SPE),20719162.0,Comedy
tt3063516,151826547.0,15000000.0,R,Paramount Pictures,32055177.0,Comedy
tt2302755,170270201.0,70000000.0,R,FilmDistrict,30373794.0,"Action,Thriller"
tt0453562,97470701.0,40000000.0,PG-13,Warner Bros.,27487144.0,"Biography,Drama,Sport"
tt1790885,132820716.0,40000000.0,R,Sony Pictures Entertainment (SPE),417150.0,"Drama,History,Thriller,War"
tt1853728,426074373.0,100000000.0,R,The Weinstein Company,30122888.0,"Drama,Western"
tt1535108,286140700.0,115000000.0,R,TriStar Pictures,29807393.0,"Action,Drama,Sci-Fi"
tt1229340,173649931.0,50000000.0,PG-13,Paramount Pictures,26232425.0,Comedy
tt1691917,239258712.0,50000000.0,PG,Walt Disney Studios Motion Pictures,22232291.0,"Adventure,Animation,Comedy,Family,Sport"
tt1210819,260502115.0,215000000.0,PG-13,Walt Disney Studios Motion Pictures,29210849.0,"Action,Adventure,Western"
tt1483013,286168572.0,120000000.0,PG-13,Universal Pictures,37054485.0,"Action,Adventure,Sci-Fi"
tt2226417,161919318.0,5000000.0,PG-13,FilmDistrict,40272103.0,"Horror,Mystery,Thriller"
tt1860353,282570682.0,135000000.0,PG,Twentieth Century Fox,21312625.0,"Adventure,Animation,Comedy,Family,Sport"
tt1707386,442299309.0,61000000.0,PG-13,Universal Pictures,27281735.0,"Drama,Musical,Romance"
tt1272878,131940411.0,61000000.0,R,Universal Pictures,27059130.0,"Action,Comedy,Crime,Thriller"
tt0903624,1017003568.0,,PG-13,Warner Bros.,84617303.0,"Adventure,Fantasy"
tt2334879,205366737.0,150000000.0,PG-13,Sony Pictures Entertainment (SPE),24852258.0,"Action,Drama,Thriller"
tt2023587,146428180.0,15000000.0,PG-13,Universal Pictures,28402310.0,"Fantasy,Horror,Thriller"
tt1702439,97594140.0,28000000.0,PG-13,Relativity Media,21401594.0,"Drama,Romance,Thriller"
tt2017020,347545360.0,105000000.0,PG,Sony Pictures Entertainment (SPE),17548389.0,"Adventure,Animation,Comedy,Family,Fantasy"
tt2083355,72835710.0,17000000.0,R,Universal Pictures,30107555.0,"Comedy,Drama"
tt1854564,199850315.0,90000000.0,PG,Twentieth Century Fox,14401054.0,"Adventure,Family,Fantasy"
tt1800241,251171807.0,40000000.0,R,Sony Pictures Entertainment (SPE),740455.0,"Crime,Drama"
tt1606378,304654182.0,92000000.0,R,Twentieth Century Fox,24834845.0,"Action,Thriller"
tt1588173,116980662.0,35000000.0,PG-13,Lionsgate,20353967.0,"Comedy,Horror,Romance"
tt1351685,197687603.0,195000000.0,PG-13,Warner Bros.,27202226.0,"Action,Adventure,Fantasy,Thriller"
tt2184339,89328627.0,3000000.0,R,Universal Pictures,34058360.0,"Horror,Sci-Fi,Thriller"
tt1204975,134409025.0,28000000.0,PG-13,CBS Films,16334566.0,"Comedy,Drama"
tt1731141,125544024.0,110000000.0,PG-13,Lionsgate,27017351.0,"Action,Adventure,Sci-Fi"
tt1392214,122126687.0,46000000.0,R,Warner Bros.,20817053.0,"Crime,Drama,Mystery,Thriller"
tt1815862,243611982.0,130000000.0,PG-13,Sony Pictures Entertainment (SPE),27520040.0,"Action,Adventure,Sci-Fi"
tt0765446,74939189.0,40000000.0,PG,The Weinstein Company,15891055.0,"Adventure,Animation,Comedy,Family,Sci-Fi"
tt1428538,226349749.0,50000000.0,R,Paramount Pictures,19690956.0,"Action,Fantasy,Horror"
tt1621039,110387072.0,55000000.0,PG,Relativity Media,15805237.0,"Adventure,Animation,Comedy,Family,Sci-Fi"
tt1288558,97542952.0,17000000.0,R,TriStar Pictures,25775847.0,Horror
tt1821694,148075565.0,84000000.0,PG-13,Lionsgate,18048422.0,"Action,Adventure,Comedy,Crime,Thriller"
tt2070862,53143144.0,,PG-13,Lionsgate,21641679.0,"Drama,Thriller"
tt1911644,68572631.0,13000000.0,R,TriStar Pictures,17118745.0,"Crime,Drama,Horror,Thriller"
tt1980209,87305549.0,26000000.0,R,Paramount Pictures,20244505.0,"Action,Comedy,Crime,Drama"
tt0443272,275293450.0,65000000.0,PG-13,Walt Disney Studios Motion Pictures,944308.0,"Biography,Drama,History,War"
tt1321870,105200903.0,60000000.0,R,Warner Bros.,17070347.0,"Action,Crime,Drama,Thriller"
tt0107290,1033928303.0,63000000.0,PG-13,Universal Pictures,47026828.0,"Action,Adventure,Sci-Fi,Thriller"
tt2609758,53396635.0,,PG-13,Lionsgate,16007634.0,"Comedy,Drama,Romance"
tt2234155,93492844.0,58000000.0,PG-13,Twentieth Century Fox,17325307.0,Comedy
tt2378281,100502638.0,,PG-13,Lionsgate,7846426.0,"Comedy,Drama"
tt2140373,117867984.0,35000000.0,PG-13,Walt Disney Studios Motion Pictures,413373.0,"Biography,Comedy,Drama"
tt1047540,119772232.0,25000000.0,PG,Twentieth Century Fox,14554053.0,"Comedy,Family"
tt0882977,57824674.0,,PG-13,Lionsgate,13167607.0,"Action,Drama,Thriller"
tt1411250,98337295.0,38000000.0,R,Universal Pictures,19030375.0,"Action,Adventure,Sci-Fi,Thriller"
tt0993846,392000694.0,100000000.0,R,Paramount Pictures,18361578.0,"Biography,Comedy,Crime,Drama"
tt2243537,60159584.0,2500000.0,R,Open Road Films (II),18101682.0,"Comedy,Fantasy,Horror"
tt0454876,609016565.0,120000000.0,PG,Twentieth Century Fox,22451514.0,"Adventure,Drama,Fantasy"
tt2024544,187733202.0,20000000.0,R,Fox Searchlight Pictures,923715.0,"Biography,Drama,History"
tt2404311,78418811.0,30000000.0,R,Relativity Media,14034764.0,"Comedy,Crime,Thriller"
tt1939659,84790678.0,30000000.0,R,Screen Gems,16101552.0,"Drama,Horror"
tt1572315,47340586.0,,R,Lionsgate,21744470.0,"Horror,Thriller"
tt0790736,78324220.0,130000000.0,PG-13,Universal Pictures,12691415.0,"Action,Adventure,Comedy,Crime,Fantasy,Sci-Fi"
tt2334873,99104804.0,,PG-13,Sony Pictures Classics,612064.0,"Comedy,Drama"
tt0790724,218340595.0,60000000.0,PG-13,Paramount Pictures,15210156.0,"Action,Thriller"
tt2609912,32318051.0,,R,Lionsgate,10030463.0,"Comedy,Documentary"
tt2053463,63414135.0,,R,Open Road Films (II),9303145.0,"Crime,Drama,Mystery,Thriller"
tt0795461,78378744.0,20000000.0,PG-13,Dimension Films,14157367.0,Comedy
tt0359950,188133322.0,90000000.0,PG,Twentieth Century Fox,12765508.0,"Adventure,Comedy,Drama,Fantasy,Romance"
tt1538403,95396573.0,60000000.0,PG-13,Screen Gems,9336957.0,"Action,Adventure,Fantasy,Horror,Mystery,Romance"
tt2387559,53120346.0,26000000.0,PG-13,Walt Disney Studios Motion Pictures,7944977.0,"Comedy,Drama"
tt2515086,68567841.0,10000000.0,PG,TriStar Pictures,15815497.0,"Documentary,Music"
tt1650554,60795985.0,28000000.0,R,Universal Pictures,13332955.0,"Action,Comedy,Crime,Thriller"
tt1758830,88215156.0,35000000.0,R,Universal Pictures,11579175.0,"Comedy,Romance"
tt1024648,232325503.0,44500000.0,R,Warner Bros.,19458109.0,"Biography,Drama,Thriller"
tt1979320,96983009.0,38000000.0,R,Universal Pictures,187289.0,"Action,Biography,Drama,Sport"
tt1517260,63365859.0,40000000.0,PG-13,Open Road Films (II),10600112.0,"Action,Adventure,Drama,Romance,Sci-Fi,Thriller"
tt1213663,46091271.0,20000000.0,R,Focus Features,8811790.0,"Comedy,Sci-Fi"
tt1711425,48065672.0,13000000.0,R,Relativity Media,8754168.0,Comedy
tt1211956,137328301.0,,R,Lionsgate,9885732.0,"Action,Thriller"
tt2229499,39439355.0,3000000.0,R,Relativity Media,8677009.0,"Comedy,Drama,Romance"
tt1762399,126546518.0,80000000.0,PG,Twentieth Century Fox,7091938.0,"Adventure,Animation,Comedy,Family"
tt1335975,151783839.0,175000000.0,PG-13,Universal Pictures,9910310.0,"Action,Drama,Fantasy"
tt0790628,27437881.0,30000000.0,PG-13,Warner Bros.,10177257.0,Comedy
tt1931435,46522137.0,35000000.0,R,Lionsgate,7591663.0,"Comedy,Drama,Romance"
tt1935179,32613173.0,,PG-13,Roadside Attractions,2215891.0,Drama
tt1171222,22871096.0,,PG-13,Fox Searchlight Pictures,9031102.0,"Comedy,Romance"
tt1727388,26474920.0,,PG-13,Fox Searchlight Pictures,552788.0,"Comedy,Drama"
tt1817273,47052899.0,15000000.0,R,Focus Features,279457.0,"Crime,Drama,Thriller"
tt2312718,48449416.0,22000000.0,R,Open Road Films (II),6915241.0,"Action,Crime,Thriller"
tt1235522,34737199.0,35000000.0,R,Twentieth Century Fox,8268908.0,"Action,Crime,Drama,Thriller"
tt1559547,60052138.0,60000000.0,PG-13,Warner Bros.,7582595.0,"Drama,Fantasy,Romance"
tt2364841,62675095.0,30000000.0,R,Twentieth Century Fox,7706712.0,"Crime,Thriller"
tt1853739,26895481.0,,R,Lionsgate,7020196.0,"Horror,Thriller"
tt1649419,198087212.0,,PG-13,Lionsgate,143818.0,"Drama,History,Thriller"
tt1441951,59520298.0,,PG-13,The Weinstein Company,47122.0,"Comedy,Drama,Music,Romance"
tt0816442,76586316.0,,PG-13,Twentieth Century Fox,105005.0,"Drama,War"
tt1814621,18637201.0,13000000.0,PG-13,Focus Features,6154984.0,"Comedy,Drama,Romance"
tt1904996,46922566.0,35000000.0,R,FilmDistrict,7008222.0,"Action,Crime,Thriller"
tt2390361,25288872.0,,PG-13,Fox Searchlight Pictures,232800.0,"Comedy,Drama,Romance"
tt2387433,27858103.0,3500000.0,PG-13,Dimension Films,8189166.0,"Horror,Sci-Fi,Thriller"
tt2431286,100129872.0,12000000.0,PG-13,The Weinstein Company,128435.0,"Biography,Comedy,Drama"
tt2193215,71009334.0,25000000.0,R,Twentieth Century Fox,7842930.0,"Crime,Drama,Thriller"
tt1661382,44907260.0,40000000.0,PG-13,Warner Bros.,7021993.0,"Comedy,Drama,Sport"
tt2357129,42128352.0,12000000.0,PG-13,Open Road Films (II),6713900.0,"Biography,Drama"
tt2334649,17385830.0,,R,The Weinstein Company,386291.0,"Biography,Crime,Drama,Romance"
tt0790636,55736588.0,5000000.0,R,Focus Features,260865.0,"Biography,Drama"
tt2194499,87100449.0,,R,Universal Pictures,1076250.0,"Comedy,Drama,Fantasy,Romance,Sci-Fi"
tt2034139,25051865.0,5000000.0,PG-13,CBS Films,7728354.0,"Horror,Thriller"
tt1694020,41863726.0,40000000.0,PG-13,Paramount Pictures,5290629.0,"Comedy,Drama"
tt2101441,32170399.0,5000000.0,R,A24,263002.0,"Crime,Drama"
tt0198781,579707738.0,115000000.0,G,Walt Disney Studios Motion Pictures,62577067.0,"Adventure,Animation,Comedy,Family,Fantasy"
tt1074638,1108569499.0,200000000.0,PG-13,Sony Pictures Entertainment (SPE),88364714.0,"Action,Adventure,Thriller"
tt1772341,471222889.0,165000000.0,PG,Walt Disney Studios Motion Pictures,49038712.0,"Adventure,Animation,Comedy,Family,Fantasy,Sci-Fi"
tt1446192,306941670.0,145000000.0,PG,DreamWorks,23773465.0,"Action,Adventure,Animation,Comedy,Drama,Family,Fantasy"
tt1549920,48330757.0,45000000.0,R,Lionsgate,6281433.0,"Action,Thriller"
tt1206543,15661554.0,22000000.0,R,Relativity Media,5220288.0,"Action,Crime,Drama,Thriller"
tt2101341,18074539.0,,R,FilmDistrict,5345250.0,"Action,Crime,Drama,Thriller"
tt2167202,11806432.0,18000000.0,PG-13,Warner Bros.,4503892.0,"Action,Crime,Horror,Mystery,Thriller"
tt1308729,21947209.0,,R,Warner Bros.,4548201.0,"Action,Crime,Thriller"
